divipola,nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor,fecha_corte
19,municipal,Cauca,Suárez,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.36745617,2026-09-05
19,municipal,Cauca,Suárez,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,25164118595,2026-09-05
19,municipal,Cauca,Suárez,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,6588698794,2026-09-05
19,municipal,Cauca,Suárez,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,31752817389,2026-09-05
19,municipal,Cauca,Toribío,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,8163,2026-09-05
19,municipal,Cauca,Toribío,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,8162.99612406,2026-09-05
19,municipal,Cauca,Toribío,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,4,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,13,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,160,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,13,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,160,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Toribío,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,14.0499,2026-09-05
19,municipal,Cauca,Toribío,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00018938,2026-09-05
19,municipal,Cauca,Toribío,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.57006514,2026-09-05
19,municipal,Cauca,Toribío,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.36427821,2026-09-05
19,municipal,Cauca,Toribío,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,18140400200,2026-09-05
19,municipal,Cauca,Toribío,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,6851150833,2026-09-05
19,municipal,Cauca,Toribío,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,24991551033,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,1,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,77774,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,54133.39769557,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,23640.2174053,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,1,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,21006,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,4,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,2,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,17,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,282,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,84,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,23,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,366,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,192.81597351,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,5.1392,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00163597,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.53711979,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.32822061,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,77750416800,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,19277638447,2026-09-05
19,municipal,Cauca,Santander De Quilichao,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,97028055247,2026-09-05
19,municipal,Cauca,Corinto,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,20000,2026-09-05
19,municipal,Cauca,Corinto,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,12873,2026-09-05
19,municipal,Cauca,Corinto,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,7126.99989984,2026-09-05
19,municipal,Cauca,Corinto,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,4813,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,5,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,5,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,91.10827933,2026-09-05
19,municipal,Cauca,Corinto,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,8.6323,2026-09-05
19,municipal,Cauca,Corinto,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00123367,2026-09-05
19,municipal,Cauca,Corinto,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.24896931,2026-09-05
19,municipal,Cauca,Corinto,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.25708826,2026-09-05
19,municipal,Cauca,Corinto,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Corinto,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,4259587500,2026-09-05
19,municipal,Cauca,Corinto,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,4259587500,2026-09-05
19,municipal,Cauca,Buenos Aires,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Buenos Aires,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Buenos Aires,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Buenos Aires,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,19735,2026-09-05
19,municipal,Cauca,Buenos Aires,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,3972.57048515,2026-09-05
19,municipal,Cauca,Buenos Aires,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,15762.60532652,2026-09-05
19,municipal,Cauca,Buenos Aires,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,4709,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,2,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,1,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,20,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,392,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,7,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,23,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,399,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,29.34530205,2026-09-05
19,municipal,Cauca,Buenos Aires,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Buenos Aires,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,12.6551,2026-09-05
19,municipal,Cauca,Buenos Aires,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00114412,2026-09-05
19,municipal,Cauca,Buenos Aires,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.17820931,2026-09-05
19,municipal,Cauca,Buenos Aires,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.38219454,2026-09-05
19,municipal,Cauca,Buenos Aires,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,50070748602,2026-09-05
19,municipal,Cauca,Buenos Aires,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,15415986665,2026-09-05
19,municipal,Cauca,Buenos Aires,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,65486735267,2026-09-05
19,municipal,Cauca,Padilla,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Padilla,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Padilla,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Padilla,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,8746,2026-09-05
19,municipal,Cauca,Padilla,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,5972.96895874,2026-09-05
19,municipal,Cauca,Padilla,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,2773.02101633,2026-09-05
19,municipal,Cauca,Padilla,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,2812,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,1,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,10,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,1,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,10,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,105.83772114,2026-09-05
19,municipal,Cauca,Padilla,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Padilla,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,4.6002,2026-09-05
19,municipal,Cauca,Padilla,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00259482,2026-09-05
19,municipal,Cauca,Padilla,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,1.03329753,2026-09-05
19,municipal,Cauca,Padilla,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.16550176,2026-09-05
19,municipal,Cauca,Padilla,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,1818723200,2026-09-05
19,municipal,Cauca,Padilla,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,1284691590,2026-09-05
19,municipal,Cauca,Padilla,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,3103414790,2026-09-05
19,municipal,Cauca,López,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,López,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,López,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,López,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,1587,2026-09-05
19,municipal,Cauca,López,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,López,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,1587.00000173,2026-09-05
19,municipal,Cauca,López,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,40,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,3,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,3,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,521,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,4,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,6,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,525,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,López,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,López,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,52.1042,2026-09-05
19,municipal,Cauca,López,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00277793,2026-09-05
19,municipal,Cauca,López,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,2.9524487,2026-09-05
19,municipal,Cauca,López,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.4913905,2026-09-05
19,municipal,Cauca,López,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,51541316400,2026-09-05
19,municipal,Cauca,López,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,3692784607,2026-09-05
19,municipal,Cauca,López,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,55234101007,2026-09-05
41,municipal,Huila,Neiva,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,161,2026-09-05
41,municipal,Huila,Neiva,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,160.99998548,2026-09-05
41,municipal,Huila,Neiva,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,1,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,1,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_bdg_homes_dest,Viviendas destruidas,Número,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_bdg_public_imp,Edificaciones públicas impactadas,Número,UNDP-RAPIDA,1,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_bdg_other_imp,Otras edificaciones impactadas,Número,UNDP-RAPIDA,1,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_roads_exp_km,Vías expuestas (km),km,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Infraestructura,undp_rapida_roads_imp_km,Vías impactadas (km),km,UNDP-RAPIDA,0,2026-09-05
41,municipal,Huila,Neiva,Vulnerabilidad,undp_rapida_mpi,Índice de pobreza multidimensional (IPM),Índice,UNDP-RAPIDA,3.5921,2026-09-05
41,municipal,Huila,Neiva,Amenaza,undp_rapida_liquefaction,Susceptibilidad a licuación,Índice,UNDP-RAPIDA,0.00075231,2026-09-05
41,municipal,Huila,Neiva,Amenaza,undp_rapida_landslides,Susceptibilidad a deslizamientos,Índice,UNDP-RAPIDA,3.2876849,2026-09-05
41,municipal,Huila,Neiva,Recuperación,undp_rapida_recovery_needs,Necesidades de recuperación temprana,Índice,UNDP-RAPIDA,0.17541119,2026-09-05
41,municipal,Huila,Neiva,Pérdidas económicas,undp_rapida_econ_dmg_households_cop,Daño económico en vivienda (COP),COP,UNDP-RAPIDA,194410173,2026-09-05
41,municipal,Huila,Neiva,Pérdidas económicas,undp_rapida_econ_dmg_infra_cop,Daño económico en infraestructura (COP),COP,UNDP-RAPIDA,549711939,2026-09-05
41,municipal,Huila,Neiva,Pérdidas económicas,undp_rapida_econ_dmg_total_cop,Daño económico total (COP),COP,UNDP-RAPIDA,744122112,2026-09-05
19,municipal,Cauca,Miranda,Personas,undp_rapida_pop_dead,Personas fallecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Miranda,Personas,undp_rapida_pop_missing,Personas desaparecidas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Miranda,Personas,undp_rapida_pop_inj,Personas heridas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Miranda,Personas,undp_rapida_pop_exp,Población expuesta,Número,UNDP-RAPIDA,25387,2026-09-05
19,municipal,Cauca,Miranda,Personas,undp_rapida_pop_exp_urb,Población expuesta (urbana),Número,UNDP-RAPIDA,22134.2317407,2026-09-05
19,municipal,Cauca,Miranda,Personas,undp_rapida_pop_exp_rur,Población expuesta (rural),Número,UNDP-RAPIDA,3253.23239495,2026-09-05
19,municipal,Cauca,Miranda,Personas,undp_rapida_pop_imp,Población impactada,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Miranda,Infraestructura,undp_rapida_bdg_exp,Edificaciones expuestas,Número,UNDP-RAPIDA,6408,2026-09-05
19,municipal,Cauca,Miranda,Infraestructura,undp_rapida_bdg_comm_aff,Edificaciones comunitarias afectadas,Número,UNDP-RAPIDA,3,2026-09-05
19,municipal,Cauca,Miranda,Infraestructura,undp_rapida_bdg_health_aff,Edificaciones de salud afectadas,Número,UNDP-RAPIDA,0,2026-09-05
19,municipal,Cauca,Miranda,Infraestructura,undp_rapida_bdg_edu_aff,Edificaciones educativas afectadas,Número,UNDP-RAPIDA,6,2026-09-05
19,municipal,Cauca,Miranda,Infraestructura,undp_rapida_bdg_homes_dmg,Viviendas averiadas,Número,UNDP-RAPIDA,174,2026-09-05
