denominador,codigo,municipio,departamento,poblacion_2026,estimacion_experimental_condicionada_a_existencia,tiene_soporte_minimo,abstencion,ejemplos_patron,banda_error_descriptiva_inferior,banda_error_descriptiva_superior,razones,habilitado_para_indice
hospitalizacion,15135,Campohermoso,Boyacá,3187,3.6868059424630926,true,false,30,1.7720038418898334,7.497544015985421,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15162,Cerinza,Boyacá,3527,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15172,Chinavita,Boyacá,3049,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15180,Chiscas,Boyacá,4106,4.307137085924671,true,false,30,2.0701560057445585,8.75905875941738,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15183,Chita,Boyacá,8255,5.88259214716128,true,false,30,2.8273730832918944,11.962927867574741,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15185,Chitaraque,Boyacá,5969,5.312403903837701,true,false,30,2.553321296043558,10.80338448003754,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15187,Chivatá,Boyacá,2858,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15189,Ciénega,Boyacá,4499,4.7887742844698025,true,false,30,2.30164716083607,9.738523410441438,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15204,Cómbita,Boyacá,13539,7.053267206198399,true,false,30,3.3900391781698045,14.343630275166944,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15212,Coper,Boyacá,3456,4.148578328800283,true,false,30,1.9939472952307677,8.436611286126768,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15215,Corrales,Boyacá,2576,3.646274428537048,true,false,30,1.752523023122741,7.415118519651317,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15218,Covarachía,Boyacá,2876,3.6868059424630926,true,false,30,1.7720038418898334,7.497544015985421,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15224,Cucaita,Boyacá,3813,4.363886305119911,true,false,30,2.0974316031064935,8.874464825109262,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15226,Cuítiva,Boyacá,1850,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15232,Chíquiza,Boyacá,4795,4.921845015180611,true,false,30,2.365605462342198,10.00913804986482,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15236,Chivor,Boyacá,2773,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15248,El Espino,Boyacá,3126,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15272,Firavitoba,Boyacá,7182,5.260547445743788,true,false,30,2.528397325429628,10.697928406910874,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15276,Floresta,Boyacá,3332,4.112146393954237,true,false,30,1.9764368730598785,8.362522755469454,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15293,Gachantivá,Boyacá,2715,4.229662991201633,true,false,30,2.032919331062288,8.601506275139748,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15296,Gámeza,Boyacá,4584,4.7887742844698025,true,false,30,2.30164716083607,9.738523410441438,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15317,Guacamayas,Boyacá,1797,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15325,Guayatá,Boyacá,3480,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15362,Iza,Boyacá,1921,4.363886305119911,true,false,30,2.0974316031064935,8.874464825109262,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15367,Jenesano,Boyacá,7403,5.9050551761257895,true,false,30,2.8381695760411167,12.008609021132079,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15368,Jericó,Boyacá,4021,4.439701153385672,true,false,30,2.1338707877274965,9.028643040835487,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15377,Labranzagrande,Boyacá,3772,3.6868059424630926,true,false,30,1.7720038418898334,7.497544015985421,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15380,La Capilla,Boyacá,2524,3.5330409338818436,true,false,30,1.698099169334119,7.184845181832495,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15401,La Victoria,Boyacá,1164,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15403,La Uvita,Boyacá,2795,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15425,Macanal,Boyacá,5367,5.833803612260627,true,false,30,2.80392366050335,11.863710769196976,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15464,Mongua,Boyacá,4458,4.307137085924671,true,false,30,2.0701560057445585,8.75905875941738,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15476,Motavita,Boyacá,5175,4.921845015180611,true,false,30,2.365605462342198,10.00913804986482,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15491,Nobsa,Boyacá,17186,7.436986935401585,true,false,30,3.574467880132541,15.12396848780985,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15494,Nuevo Colón,Boyacá,5244,4.765481486146362,true,false,30,2.290451852821044,9.691154825435634,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15500,Oicatá,Boyacá,2941,3.646274428537048,true,false,30,1.752523023122741,7.415118519651317,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15511,Pachavita,Boyacá,2231,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15514,Páez,Boyacá,3353,4.148578328800283,true,false,30,1.9939472952307677,8.436611286126768,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15518,Pajarito,Boyacá,2128,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15522,Panqueba,Boyacá,1708,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15533,Paya,Boyacá,2780,4.439701153385672,true,false,30,2.1338707877274965,9.028643040835487,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15537,Paz de Río,Boyacá,4374,5.163324422246747,true,false,30,2.4816686465011664,10.500214204044731,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15542,Pesca,Boyacá,7019,5.9050551761257895,true,false,30,2.8381695760411167,12.008609021132079,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15550,Pisba,Boyacá,2018,3.6868059424630926,true,false,30,1.7720038418898334,7.497544015985421,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15600,Ráquira,Boyacá,8076,7.017331838814023,true,false,30,3.3727674231442895,14.270551571568307,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15621,Rondón,Boyacá,2455,3.563053038565138,true,false,30,1.7125240036302438,7.245878249313403,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15632,Saboyá,Boyacá,14624,6.872637810563845,true,false,30,3.3032225710530136,13.976299619448694,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15638,Sáchica,Boyacá,6444,5.786057192338564,true,false,30,2.7809751134795118,11.7666129315136,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15660,San Eduardo,Boyacá,1637,4.217091328103487,true,false,30,2.0268769638597504,8.575940351979302,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15664,San José de Pare,Boyacá,4794,4.921845015180611,true,false,30,2.365605462342198,10.00913804986482,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15673,San Mateo,Boyacá,3400,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15676,San Miguel de Sema,Boyacá,3081,4.217091328103487,true,false,30,2.0268769638597504,8.575940351979302,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15681,San Pablo de Borbur,Boyacá,6778,5.723018119786771,true,false,30,2.7506763994993775,11.638415725433314,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15686,Santana,Boyacá,7765,4.888770807540072,true,false,30,2.3497088776233013,9.94187784375451,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15690,Santa María,Boyacá,3631,4.401626389041925,true,false,30,2.1155707660423047,8.951213627402677,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15693,Santa Rosa de Viterbo,Boyacá,13478,7.460845625804121,true,false,776,3.585935175052737,15.172487879459004,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15696,Santa Sofía,Boyacá,3363,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15720,Sativanorte,Boyacá,2030,3.6868059424630926,true,false,30,1.7720038418898334,7.497544015985421,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15723,Sativasur,Boyacá,1015,,false,true,30,,,"[""predictor_fuera_del_rango_de_entrenamiento"",""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15740,Siachoque,Boyacá,6889,5.723018119786771,true,false,30,2.7506763994993775,11.638415725433314,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15761,Somondoco,Boyacá,2984,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15762,Sora,Boyacá,3177,3.6868059424630926,true,false,30,1.7720038418898334,7.497544015985421,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15763,Sotaquirá,Boyacá,8051,7.623586471854912,true,false,30,3.6641539391902773,15.503440111691043,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15764,Soracá,Boyacá,6209,5.483322887633925,true,false,30,2.63547075025011,11.150967896191945,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15774,Susacón,Boyacá,2785,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15776,Sutamarchán,Boyacá,6345,5.833803612260627,true,false,30,2.80392366050335,11.863710769196976,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15778,Sutatenza,Boyacá,4219,4.167004630297003,true,false,30,2.0028035999979767,8.474083289991224,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15790,Tasco,Boyacá,6036,4.919537657422599,true,false,30,2.3644964680323213,10.00444577242432,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15798,Tenza,Boyacá,3573,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15804,Tibaná,Boyacá,9056,5.636902139516596,true,false,30,2.709286141843204,11.46328897272877,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15806,Tibasosa,Boyacá,13705,7.436986935401585,true,false,30,3.574467880132541,15.12396848780985,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15808,Tinjacá,Boyacá,3647,3.5191185364932407,true,false,30,1.6914075934698252,7.156532385103261,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15810,Tipacoque,Boyacá,3150,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15816,Togüí,Boyacá,4442,4.921845015180611,true,false,30,2.365605462342198,10.00913804986482,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15820,Tópaga,Boyacá,3723,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15822,Tota,Boyacá,5116,4.765481486146362,true,false,30,2.290451852821044,9.691154825435634,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15832,Tununguá,Boyacá,1559,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15837,Tuta,Boyacá,8196,6.767292575760583,true,false,30,3.2525900821969675,13.762067965508127,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15839,Tutazá,Boyacá,1999,4.148578328800283,true,false,30,1.9939472952307677,8.436611286126768,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15861,Ventaquemada,Boyacá,17300,9.003834875946428,true,false,30,4.327548083873269,18.310334025873065,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15879,Viracachá,Boyacá,2907,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,15897,Zetaquira,Boyacá,4754,4.921845015180611,true,false,30,2.365605462342198,10.00913804986482,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,18029,Albania,Caquetá,4859,4.910401199196957,true,false,776,2.360105176673415,9.985865733559784,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,18479,Morelia,Caquetá,3814,3.47645698521225,true,false,776,1.6709030065860386,7.069775212767319,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,18610,San José del Fragua,Caquetá,13301,6.87029543729632,true,false,776,3.302096747102968,13.971536133941397,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,19300,Guachené,Cauca,20437,9.041262307215092,true,false,776,4.345536975351467,18.386447013028178,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,19513,Padilla,Cauca,10622,6.991102083297214,true,false,776,3.3601605140004454,14.217210346240773,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,19845,Villa Rica,Cauca,23909,8.70020758245358,true,false,776,4.181614519978531,17.692872995120716,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,23586,Purísima de La Concepción,Córdoba,19500,9.593409345492658,true,false,776,4.610917548233554,19.50930153463512,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,23678,San Carlos,Córdoba,29051,8.044927283694268,true,false,776,3.8666646080391827,16.36028512382263,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,23682,San José de Uré,Córdoba,15711,6.840959987974193,true,false,30,3.2879971362979457,13.911879122980192,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,23686,San Pelayo,Córdoba,59171,22.216325173328233,true,false,776,10.677918549060042,45.17945301704494,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25019,Albán,Cundinamarca,7048,5.260547445743788,true,false,30,2.528397325429628,10.697928406910874,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25035,Anapoima,Cundinamarca,17306,9.003834875946428,true,false,30,4.327548083873269,18.310334025873065,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25086,Beltrán,Cundinamarca,1769,4.148578328800283,true,false,30,1.9939472952307677,8.436611286126768,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25095,Bituima,Cundinamarca,2461,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25099,Bojacá,Cundinamarca,11019,6.781611987082326,true,false,30,3.259472476408033,13.791188135743083,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25120,Cabrera,Cundinamarca,4931,4.888370987468076,true,false,30,2.349516710551126,9.941064763642608,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25123,Cachipay,Cundinamarca,10366,7.866231098587032,true,false,30,3.7807771673973978,15.99688587410918,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25148,Caparrapí,Cundinamarca,11089,6.435551384742595,true,false,30,3.0931440266760055,13.087434089901672,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25168,Chaguaní,Cundinamarca,4402,4.307137085924671,true,false,30,2.0701560057445585,8.75905875941738,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25178,Chipaque,Cundinamarca,10254,7.017331838814023,true,false,30,3.3727674231442895,14.270551571568307,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25181,Choachí,Cundinamarca,11302,7.429308981461405,true,false,30,3.570777595346149,15.10835448519686,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25200,Cogua,Cundinamarca,25806,8.672854022326652,true,false,30,4.168467472265491,17.637246383835464,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25214,Cota,Cundinamarca,48798,9.73888518727835,true,false,30,4.680838166397195,19.80514339451942,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25224,Cucunubá,Cundinamarca,8367,6.961316343732524,true,false,30,3.3458444784493855,14.156637618269702,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25258,El Peñón,Cundinamarca,4719,4.307137085924671,true,false,30,2.0701560057445585,8.75905875941738,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25260,El Rosal,Cundinamarca,27654,9.772308930087982,true,false,30,4.696902749560321,19.87311442060678,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25281,Fosca,Cundinamarca,5534,5.336020553470633,true,false,776,2.5646722579697405,10.85141165393721,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25288,Fúquene,Cundinamarca,4926,5.163324422246747,true,false,30,2.4816686465011664,10.500214204044731,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25293,Gachalá,Cundinamarca,4538,4.307137085924671,true,false,30,2.0701560057445585,8.75905875941738,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25295,Gachancipá,Cundinamarca,21830,6.840647026476848,true,false,30,3.2878467163994447,13.911242679772096,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25299,Gama,Cundinamarca,3206,3.4597716043293345,true,false,30,1.6628834472467777,7.035843571247406,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25312,Granada,Cundinamarca,7689,6.2274819800844154,true,false,30,2.9931388215776047,12.664301019121611,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25322,Guasca,Cundinamarca,18176,7.812899896971461,true,false,776,3.7551443850838657,15.888430740375997,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25324,Guataquí,Cundinamarca,3195,3.5330409338818436,true,false,30,1.698099169334119,7.184845181832495,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25328,Guayabal de Síquima,Cundinamarca,5227,4.376322358967493,true,false,30,2.1034087919088806,8.899754971258133,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25335,Guayabetal,Cundinamarca,7142,6.278334246698062,true,false,30,3.01758014374494,12.767714953350469,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25339,Gutiérrez,Cundinamarca,3517,4.148578328800283,true,false,30,1.9939472952307677,8.436611286126768,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25368,Jerusalén,Cundinamarca,2115,4.217091328103487,true,false,30,2.0268769638597504,8.575940351979302,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25377,La Calera,Cundinamarca,44374,9.4447571101553,true,false,776,4.539470247715391,19.20700011304962,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25398,La Peña,Cundinamarca,6060,4.657154615413555,true,false,30,2.2383862887218946,9.47085967182346,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25407,Lenguazaque,Cundinamarca,10704,7.017331838814023,true,false,30,3.3727674231442895,14.270551571568307,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25426,Machetá,Cundinamarca,6285,4.615946280593114,true,false,30,2.2185801669028224,9.38705778233879,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25436,Manta,Cundinamarca,3420,3.5191185364932407,true,false,30,1.6914075934698252,7.156532385103261,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25483,Nariño,Cundinamarca,2492,3.6789654247444674,true,false,30,1.7682354234439936,7.4815994212275445,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
hospitalizacion,25488,Nilo,Cundinamarca,11069,6.961316343732524,true,false,30,3.3458444784493855,14.156637618269702,"[""no_se_puede_distinguir_ausencia_real_de_falta_de_registro"",""no_valida_capacidad_2026""]",false
